"id","text","unit","updated","firstPeriod","latestPeriod","active","variables"
"NVG121","National vejgodstransport","-","2023-09-15T08:00:00","2008K1","2023K2",TRUE,"kørselsart,godsart,enhed,tid"
"NVG23","National vejgodstransport mellem regioner","-","2023-03-21T08:00:00","2008","2022",TRUE,"enhed,pålæsningsregion,aflæsningsregion,godsart,tid"
"NVG13","Danske lastbilers kapacitetsudnyttelse ved national vejgodstransport","-","2023-09-15T08:00:00","1999K1","2023K2",TRUE,"enhed,kørselsart,læs,tid"
"NVG33","National vejgodstransport med farligt gods","-","2023-03-21T08:00:00","2007","2022",TRUE,"enhed,pålæsningsregion,aflæsningsregion,godsart,tid"
"NVG41","National vejgodstransport","-","2023-03-21T08:00:00","2008","2022",TRUE,"enhed,lasttype,godsart,tid"
"UVG1","Vejgodstransport med udenlandsk lastbil","-","2023-09-15T08:00:00","2000","2022",TRUE,"enhed,registreringsland,kørselsart,tid"
"IVG11","International vejgodstransport med dansk lastbil","-","2023-09-15T08:00:00","1999K1","2023K2",TRUE,"kørselsart,enhed,tid"
"IVG41","International vejgodstransport","-","2023-03-21T08:00:00","2008","2022",TRUE,"enhed,kørselsart,lasttype,godsart,tid"
"IVG121","International godstransport med dansk lastbil","-","2023-09-15T08:00:00","2008K1","2023K2",TRUE,"kørselsart,godsart,enhed,tid"
"IVG13","International vejgodstransport  med dansk lastbil","-","2023-09-15T08:00:00","1999K1","2023K2",TRUE,"kørselsart,land,enhed,tid"
"IVG6","Danske lastbilers kapacitetsudnyttelse ved international transport","-","2023-03-21T08:00:00","1999","2022",TRUE,"enhed,turlængde,kørselsart/vogntype,læs,tid"
"IVG14","Danske lastbilers kapacitetsudnyttelse ved international vejgodstransport","-","2023-09-15T08:00:00","1999K1","2023K2",TRUE,"kørselsart,læs,enhed,tid"
"IVG5","International vejgodstransport","-","2023-03-21T08:00:00","1999","2022",TRUE,"enhed,startland,slutland,tid"
"IVG23","International vejgodstransport mellem lande","-","2023-03-21T08:00:00","2008","2022",TRUE,"enhed,pålæsningsland,aflæsningsland,godsart,tid"
"IVG1","International vejgodstransport","-","2023-03-21T08:00:00","1999","2022",TRUE,"enhed,vogntype/totalvægt,bilens alder,turlængde,tid"
"IVG3","International vejgodstransport med farligt gods","-","2023-03-21T08:00:00","1999","2022",TRUE,"enhed,kørselsart,godsart,tid"
"VG2","Vejgodstransport (faktiske tal)","-","2023-09-15T08:00:00","1998K1","2023K2",TRUE,"kørselsart,enhed,tid"
"VG3","Vejgodstransport (sæsonkorrigeret)","-","2023-09-15T08:00:00","2010K1","2023K2",TRUE,"kørselsart,enhed,tid"
"BANE1","Jernbanetransport af gods","-","2023-08-31T08:00:00","1990","2022",TRUE,"enhed,transporttype,banenet,tid"
"BANE201","Jernbanetransport af gods","-","2023-08-31T08:00:00","2008","2022",TRUE,"enhed,transporttype,godsart,tid"
"BANE401","National jernbanetransport af gods","-","2023-08-31T08:00:00","2007","2022",TRUE,"enhed,pålæsningsregion,aflæsningsregion,tid"
"BANE5","Jernbanetransport af farligt gods","-","2023-08-31T08:00:00","2004","2022",TRUE,"transporttype,godsart,enhed,tid"
"BANE6","Jernbanetransport af intermodale lasteenheder","-","2023-08-31T08:00:00","2004","2022",TRUE,"transporttype,lasteenhed,enhed,tid"
"BANE3","International jernbanetransport af gods","-","2023-08-31T08:00:00","2000","2022",TRUE,"retning,enhed,land,tid"
"BANE9A","Jernbanetransport af gods","-","2023-09-14T08:00:00","2013K1","2023K2",TRUE,"enhed,transporttype,tid"
"SKIB41","Godstransport over danske havne","1.000 ton","2023-05-12T08:00:00","1990","2022",TRUE,"enhed,tid"
"SKIB421","Godsomsætning på danske havne","1.000 ton","2023-05-12T08:00:00","2007","2022",TRUE,"havn,enhed,tid"
"SKIB431","International godsomsætning på danske havne","1.000 ton","2023-05-12T08:00:00","2007","2022",TRUE,"havn,retning,godsart,tid"
"SKIB44","International godsomsætning på større danske havne","1.000 ton","2023-05-12T08:00:00","2004","2022",TRUE,"havn,retning,land,tid"
"SKIB451","National godsomsætning på danske havne","1.000 ton","2023-05-12T08:00:00","2007","2022",TRUE,"havn,retning,godsart,tid"
"SKIB461","National godsomsætning på danske havne","1.000 ton","2023-05-12T08:00:00","2007","2022",TRUE,"havn,retning,landsdel,tid"
"SKIB47","Fragtskibes godsomsætning på større danske havne","1.000 ton","2023-05-12T08:00:00","1997","2022",TRUE,"flagstat,retning,godsart,tid"
"SKIB481","Godstransport med skib mellem danske landsdele","-","2023-05-12T08:00:00","2007","2022",TRUE,"pålæsningsregion,aflæsningsregion,enhed,tid"
"SKIB49","Godsomsætning af container- og ro-ro-gods på større danske havne","-","2023-05-12T08:00:00","1997","2022",TRUE,"havn,retning,lasteenhed,enhed,tid"
"SKIB50","International godsomsætning på større danske havne","1.000 ton","2023-05-12T08:00:00","2004","2022",TRUE,"retning,land,godsart,tid"
"SKIB72","Godsomsætning på større danske havne","1.000 ton","2023-08-24T08:00:00","2000K1","2023K2",TRUE,"havn,retning,godsart,tid"
"SKIB73","Omsætning af container- og ro-ro-enheder på større danske havne","-","2023-08-24T08:00:00","2000K1","2023K2",TRUE,"retning,lasteenhed,transport enhed,tid"
"SKIB74","Godsomsætning på større havne","1.000 ton","2023-08-24T08:00:00","2000K1","2023K2",TRUE,"landegrupper,godsart,tid"
"FLYV41","Lufttransport af gods over betjente danske lufthavne","100 ton","2023-05-23T08:00:00","1990","2022",TRUE,"lufthavn,transporttype,tid"
"ROR11","Transport i rørledninger","-","2022-10-04T08:00:00","1982","2021",TRUE,"produkt,enhed,tid"
"UHELD3","Færdselsuheld med personskade","Antal","2023-06-26T08:00:00","1997","2022",TRUE,"uheldsart,uheldssituation,by/landområde,hastighedsbegrænsning,tid"
"UHELD4","Færdselsuheld med personskade","Antal","2023-06-26T08:00:00","1997","2022",TRUE,"uheldsart,transportmiddel,klokkeslet,ugedag,måned,tid"
"UHELD5","Færdselsuheld med personskade","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"uheldsart,uheldssituation,transportmiddel,modpart,tid"
"UHELD6","Færdselsuheld med personskade","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"uheldsart,uheldssituation,transportmiddel,antal transportmidler involveret,tid"
"UHELDK7","Færdselsuheld med personskade","Antal","2023-06-26T08:00:00","1998","2022",TRUE,"uheldsart,område,by/landområde,uheldssituation,tid"
"UHELD8","Tilskadekomne og dræbte i færdselsuheld","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"uheldsart,personskade,transportmiddel,køn,alder,skadens type,tid"
"UHELD9","Tilskadekomne og dræbte i færdselsuheld","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"uheldsart,personskade,transportmiddel,personart,by/landområde,gade- eller vejtype,tid"
"UHELD10","Tilskadekomne og dræbte i færdselsuheld","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"uheldsart,uheldssituation,personskade,transportmiddel,modpart,tid"
"UHELD11","Tilskadekomne og dræbte i færdselsuheld","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"uheldsart,personskade,transportmiddel,i/udenfor transportmidlet,personart,spirituspåvirkning,tid"
"UHELDK1","Tilskadekomne og dræbte i færdselsuheld","Antal","2023-06-26T08:00:00","1998","2022",TRUE,"område,personskade,indblandede transportmidler,alder,køn,tid"
"UHELDK2","Tilskadekomne og dræbte i spiritusuheld","Antal","2023-06-26T08:00:00","1998","2022",TRUE,"område,personskade,alder,køn,tid"
"UHELD12","Førere og fodgængere","Antal","2023-06-26T08:00:00","2001","2022",TRUE,"transportmiddel,køn,alder,kørekortets alder,alkoholpromille,tid"
"MOERKE","Personskader i færdselsuheld indberettet af politi, sygehusenes akutmodtagelse og sygehuse","Antal","2023-06-26T08:00:00","2001","2021",TRUE,"indberetter,uheldssituation,transportmiddel,køn,alder,skadens type,tid"
"MOERKE1","Personskader i færdselsuheld indberettet af sygehusenes akutmodtagelse og sygehuse","Antal","2023-06-26T08:00:00","2009","2021",TRUE,"indberetter,uheldssituation,transportmiddel,køn,alder,personskade (klassificeret efter diagnose),tid"
"BANE91","Dræbte og tilskadekomne ved jernbanetrafik","Antal","2023-08-31T08:00:00","1993","2022",TRUE,"banenet,personkategori,personskade,tid"
"BANE92","Dræbte og tilskadekomne ved jernbanetrafik","Antal","2023-08-31T08:00:00","2002","2022",TRUE,"banenet,uheldstype,personskade,tid"
"SKIB95","Søulykker med danske skibe","Antal","2023-05-12T08:00:00","2014","2022",TRUE,"uheldstype,skibstype,omfang,tid"
"SKIB96","Søulykker i dansk forvand","Antal","2023-05-12T08:00:00","2014","2022",TRUE,"uheldstype,skibstype,omfang,registreringsland,tid"
"MUS1","Aktivitet på danske museer","Antal","2023-05-11T08:00:00","2009","2022",TRUE,"museumskategori,museumstype,aktivitet,tid"
"MUS3","Aktivitet på danske museers besøgssteder","Antal","2023-05-11T08:00:00","2016","2022",TRUE,"område,museumskategori,museumstype,aktivitet,tid"
"MUS4","Besøg på museets udstilling","Antal","2023-05-11T08:00:00","2022","2022",TRUE,"museumskategori,museumstype,besøgstype,tid"
"MUS5","Aktivitet uden for museets adresse","Antal","2023-05-11T08:00:00","2022","2022",TRUE,"museumskategori,museumstype,aktivitet,tid"
"KVUARMS1","Besøg på museum eller kulturarv (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"museumstype,køn,alder,tid"
"KVUARMS4","Brug af museers online tjenester (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"type,køn,alder,tid"
"KVUARMS2","Besøg på museum eller udstilling (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"område,køn,alder,tid"
"KVUARMS5","Besøg på museum eller udstilling (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"formål,køn,alder,tid"
"KVUMUS1","Besøg på museum eller kulturarv (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"museumstype,alder og køn,tid"
"KVUMUS3","Besøg på museum eller kulturarv (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"formål,alder og køn,tid"
"KVUMUS2","Besøg på museum eller udstilling (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"område,alder og køn,tid"
"KVUMUS4","Brug af museers online tjenester (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"type,alder og køn,tid"
"KVUMUS6","Besøg på museum efter besøg, alder og køn","Pct.","2022-03-01T08:00:00","2021K4","2021K4",TRUE,"besøg,alder og køn,tid"
"KVUMUS7","Barrierer for museumsbesøg efter årsag og alder og køn","Pct.","2022-03-01T08:00:00","2021K4","2021K4",TRUE,"årsag,alder og køn,tid"
"KVUBK01","Forbrug af billedkunst (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"genre,alder og køn,tid"
"KVUBK02","Forbrug af billedkunst (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"adgang,alder og køn,tid"
"KVUARBK2","Forbrug af billedkunst (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"adgang,køn,alder,tid"
"KVUARBK1","Forbrug af billedkunst (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"genre,køn,alder,tid"
"ZOO3","Aktivitet i zoologiske haver og akvarier","Antal","2023-05-11T08:00:00","2021","2022",TRUE,"zookategori,zootype,aktivitet,tid"
"ZOO4","Besøg i zoologiske haver og akvarier","Antal","2023-05-11T08:00:00","2021","2022",TRUE,"zookategori,zootype,besøgstype,tid"
"KVUARFR1","Besøg i zoologiske anlæg, temaparker mv. (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"type,køn,alder,tid"
"KVUFRI1","Besøg i zoologiske anlæg, temaparker mv. (pct. af befolkningen)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"type,alder og køn,tid"
"KFRED1","Fredede bygninger","Antal","2023-02-17T08:00:00","2012","2022",TRUE,"område,bygningstype,opførelsesår,tid"
"KFRED2","Fredede fortidsminder","Antal","2023-02-17T08:00:00","2010","2022",TRUE,"område,anlægskategori,tid"
"KFRED3","Nyfredninger og affredninger","Antal","2023-02-17T08:00:00","2012","2022",TRUE,"enhed,område,tid"
"KVUFOR02","Besøg på kulturarv i Danmark","Pct.","2023-09-01T08:00:00","2020K2","2023K2",TRUE,"type,alder og køn,tid"
"KVUFOR01","Besøg på kulturarv i Danmark (særmodul)","Pct.","2020-03-02T08:00:00","2019K4","2019K4",TRUE,"type,alder og køn,tid"
"ARKIV01","Aktivitet og personale på Rigsarkivet (Statens Arkiver)","-","2023-05-03T08:00:00","2007","2022",TRUE,"arkiver,nøgletal,tid"
"ARKIV03","Aktivitet og personale på Rigsarkivet (Statens Arkiver)","-","2023-05-03T08:00:00","2011","2022",TRUE,"nøgletal,tid"
"ARKIV02B","Aktivitet og personale på stads- og lokalarkiver","-","2023-07-28T08:00:00","2016","2022",TRUE,"område,nøgletal,tid"
"BIB1","Folkebibliotekernes nøgletal","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,nøgletal,tid"
"BIB2B","Folkebiblioteker","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,aktivitet,tid"
"BIB3","Folkebibliotekernes fysiske materiale","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,samling,opgørelse,materialetype,tid"
"BIB3B","Folkebibliotekernes fysiske materialer","Pct.","2023-07-07T08:00:00","2010","2022",TRUE,"område,samling,opgørelse,materialetype,alder,tid"
"BIB4E","Folkebibliotekernes bestand og brug af elektroniske ressourcer","Antal","2023-07-07T08:00:00","2014","2022",TRUE,"område,opgørelse,elektronisk materialetype,tid"
"BIB5","Folkebibliotekernes interurbanind- og udlån fordelt","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,opgørelse,materialetype,tid"
"BIB6","Folkebibliotekernes økonomi","1.000 kr.","2023-07-07T08:00:00","2009","2022",TRUE,"område,indtægt/udgift,tid"
"BIB7","Aktivitet på biblioteker","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,type,aktivitet,tid"
"BIB8","Årsværk på folkebiblioteker","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,personalekategori,tid"
"SBS1","Sammenlignende folkebiblioteksstatistik","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"område,nøgletal,tid"
"IBIB1","Udlån og lånere","Antal","2023-08-24T08:00:00","2020K1","2023K2",TRUE,"område,udlånssted,køn,kategori,tid"
"IBIB1A","Udlån og lånere","Antal","2023-02-24T08:00:00","2020","2022",TRUE,"område,udlånssted,køn,kategori,tid"
"IBIB2","Udlån og lånere","Antal","2023-08-24T08:00:00","2020K1","2023K2",TRUE,"område,udlånssted,alder,kategori,tid"
"IBIB2A","Udlån og lånere","Antal","2023-02-24T08:00:00","2020","2022",TRUE,"område,udlånssted,alder,kategori,tid"
"IBIB3","Udlån og lånere","Antal","2023-08-24T08:00:00","2020K1","2023K2",TRUE,"område,udlånssted,højest fuldførte uddannelse,kategori,tid"
"IBIB3A","Udlån og lånere","Antal","2023-02-24T08:00:00","2020","2022",TRUE,"område,udlånssted,højest fuldførte uddannelse,kategori,tid"
"IBIB4","Udlån og lånere","Antal","2023-08-24T08:00:00","2020K1","2023K2",TRUE,"område,afstand fra bopæl til folkebiblioteket,kategori,tid"
"IBIB4A","Udlån og lånere","Antal","2023-02-24T08:00:00","2020","2022",TRUE,"område,afstand fra bopæl til folkebiblioteket,kategori,tid"
"KVUARBB1","Besøg på bibliotek (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"formål,køn,alder,tid"
"KVUBIB2","Besøg på bibliotek (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"formål,alder og køn,tid"
"KVUARBB2","Online biblioteksbesøg (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"digitale tjenester,køn,alder,tid"
"KVUBIB3","Online biblioteksbesøg (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"digitale tjenester,alder og køn,tid"
"FORSK21","Forskningsbiblioteker med særlige forpligtelser","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"bibliotek,aktivitet,tid"
"FORSK22","Økonomi på forskningsbiblioteker med særlige forpligtelser","1.000 kr.","2023-07-07T08:00:00","2009","2022",TRUE,"bibliotek,aktivitet,tid"
"FORSK23","Udlån på forskningsbiblioteker med særlige forpligtelser","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"bibliotek,opgørelse,modtagertype,tid"
"FORSK24","Bestand af fysiske materialer på forskningsbiblioteker med særlige forpligtelser","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"bibliotek,materialetype,tid"
"FORSK6","Interurbanindlån på forskningsbiblioteker med særlige forpligtelser","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"bibliotek,kilde,tid"
"SBS2","Sammenlignende forskningsbiblioteksstatistik","Antal","2023-07-07T08:00:00","2009","2022",TRUE,"bibliotek,nøgletal,tid"
"FORSK5C","Bestand og brug af elektroniske ressourcer på forskningsbiblioteker med særlige forpligtelser","Antal","2023-07-07T08:00:00","2014","2022",TRUE,"bibliotek,opgørelse,elektronisk materialetype,placering,tid"
"DAGBLAD3","Dagblade","-","2023-05-19T08:00:00","2018","2022",TRUE,"nøgletal,geografisk dækning,læsertalsinterval,tid"
"MAGASIN2","Magasiner","Antal","2023-05-19T08:00:00","2018","2022",TRUE,"nøgletal,udgivelsesfrekvens,emne,læsertalsinterval,tid"
"FAGBLAD2","Fagblade","Antal","2023-05-19T08:00:00","2018","2022",TRUE,"nøgletal,udgivelsesfrekvens,branche,læsertalsinterval,tid"
"AVISLAS1","Avislæsere","1.000 personer","2023-05-19T08:00:00","2018","2022",TRUE,"nøgletal,geografisk område,tid"
"KVUARNY1","Forbrug af nyheder (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"adgang,køn,alder,tid"
"KVUARNY3","Forbrug af nyheder (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"medie,køn,alder,tid"
"KVUNYH01","Forbrug af nyheder (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"adgang,alder og køn,tid"
"KVUARNY2","Forbrug af aviser eller onlineaviser (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"adgang,køn,alder,tid"
"KVUNYH02","Forbrug af aviser eller onlineaviser (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"adgang,alder og køn,tid"
"KVUARNY4","Forbrug af nyhedsartikler (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"type,køn,alder,tid"
"KVUNYH03","Forbrug af nyhedsmedier (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"medie,alder og køn,tid"
"KVUNYH04","Forbrug af nyhedsartikler (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"type,alder og køn,tid"
"BOG02","Udkomne bøger","Antal","2022-09-07T08:00:00","2007","2021",TRUE,"emne,omfang,udgave,medie,tid"
"BOG03","Bogproduktion","Antal","2022-09-07T08:00:00","2007","2021",TRUE,"emne,originalsprog,udgivet på,medie,tid"
"BOG04","Skolebøger og børnebøger","Antal","2022-09-07T08:00:00","2007","2021",TRUE,"emne,bogtype,udgave,medie,tid"
"BOG05","Bogtitler","Antal","2022-09-07T08:00:00","2012","2021",TRUE,"emne,publiceringstype,medie,tid"
"BOG06","Kommercielt udkomne bøger","Antal","2022-09-07T08:00:00","2009","2021",TRUE,"emne,omfang,udgave,medie,originalsprog,tid"
"KVULIT01","Forbrug af skønlitteratur (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"enhed,alder og køn,tid"
"KVULIT02","Forbrug af skønlitteratur (kvartal)","Pct.","2023-09-01T08:00:00","2018K3","2023K2",TRUE,"adgang,alder og køn,tid"
"KVULIT03","Forbrug af skønlitteratur (særmodul)","Pct.","2021-12-01T08:00:00","2019K1","2021K3",TRUE,"genre,alder og køn,tid"
"KVUARLI2","Forbrug af skønlitteratur (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"adgang,køn,alder,tid"
"KVUARLI1","Forbrug af litteratur (år)","Pct.","2022-11-02T08:00:00","2018","2021",TRUE,"enhed,køn,alder,tid"
"KVUHL02","Højtlæsning for børn ml. 0-15 år (Særmodul)","Pct.","2021-09-01T08:00:00","2021K2","2021K2",TRUE,"relation,alder og køn,tid"
"KVUHL03","Højtlæsning for børn ml. 0-15 år (Særmodul)","Pct.","2021-09-01T08:00:00","2021K2","2021K2",TRUE,"inspirationskilde,alder og køn,tid"
"KVUHL01","Højtlæsning for børn ml. 0-15 år (Særmodul)","Pct.","2021-09-01T08:00:00","2021K2","2021K2",TRUE,"læsefrekvens,alder og køn,tid"
"BIO1","Danske biografer, biografsale og faste siddepladser","Antal","2023-05-25T08:00:00","1980","2022",TRUE,"biografer/sale/sæder,biografstørrelse,tid"
